joint0_x,joint0_y,joint0_z,joint1_x,joint1_y,joint1_z,joint2_x,joint2_y,joint2_z,joint3_x,joint3_y,joint3_z,joint4_x,joint4_y,joint4_z,joint5_x,joint5_y,joint5_z,joint6_x,joint6_y,joint6_z,joint7_x,joint7_y,joint7_z,joint8_x,joint8_y,joint8_z,joint9_x,joint9_y,joint9_z,joint10_x,joint10_y,joint10_z,joint11_x,joint11_y,joint11_z,joint12_x,joint12_y,joint12_z,joint13_x,joint13_y,joint13_z,joint14_x,joint14_y,joint14_z,joint15_x,joint15_y,joint15_z,joint16_x,joint16_y,joint16_z,joint17_x,joint17_y,joint17_z,joint18_x,joint18_y,joint18_z,joint19_x,joint19_y,joint19_z,joint20_x,joint20_y,joint20_z,joint21_x,joint21_y,joint21_z,joint22_x,joint22_y,joint22_z,joint23_x,joint23_y,joint23_z,joint24_x,joint24_y,joint24_z,joint25_x,joint25_y,joint25_z,joint26_x,joint26_y,joint26_z,joint27_x,joint27_y,joint27_z,joint28_x,joint28_y,joint28_z,joint29_x,joint29_y,joint29_z,joint30_x,joint30_y,joint30_z,joint31_x,joint31_y,joint31_z,joint32_x,joint32_y,joint32_z
416.0,98.0,3.3010001182556152,412.0,90.0,3.319000244140625,412.0,90.0,3.319000244140625,412.0,90.0,3.319000244140625,411.0,90.0,3.337000131607056,409.0,90.0,3.355000257492065,407.0,90.0,3.374000072479248,401.0,95.0,3.4110002517700195,394.0,94.0,3.4110002517700195,414.0,107.0,3.21500015258789,412.0,107.0,3.199000120162964,402.0,148.0,3.392000198364258,363.0,138.0,2.5200002193450928,416.0,213.0,3.319000244140625,358.0,205.0,2.450000047683716,439.0,265.0,3.150000095367432,379.0,270.0,2.499000072479248,449.0,279.0,3.319000244140625,383.0,289.0,2.594000101089477,445.0,279.0,3.337000131607056,391.0,287.0,2.9820001125335693,440.0,275.0,3.249000072479248,393.0,282.0,3.199000120162964,409.0,275.0,3.374000072479248,377.0,276.0,2.499000072479248,410.0,356.0,3.01200008392334,377.0,362.0,2.696000099182129,414.0,439.0,1.77400004863739,370.0,448.0,1.701000094413757,411.0,450.0,1.696000099182129,366.0,456.0,1.5950000286102295,444.0,457.0,1.6120001077651975,385.0,471.0,1.5470000505447388
416.0,98.0,3.071000099182129,412.0,90.0,3.2320001125335693,412.0,90.0,3.2320001125335693,411.0,90.0,3.2320001125335693,410.0,90.0,3.2320001125335693,409.0,90.0,3.21500015258789,407.0,90.0,3.199000120162964,401.0,95.0,3.2840001583099365,394.0,94.0,3.2840001583099365,414.0,107.0,3.319000244140625,412.0,106.0,3.3010001182556152,402.0,148.0,3.319000244140625,363.0,138.0,2.5510001182556152,416.0,214.0,3.337000131607056,358.0,205.0,2.440000057220459,440.0,265.0,3.355000257492065,379.0,270.0,2.4790000915527344,450.0,279.0,3.2660002708435054,382.0,289.0,2.5510001182556152,446.0,279.0,3.3010001182556152,390.0,287.0,2.7930002212524414,441.0,275.0,3.3010001182556152,392.0,282.0,2.940000057220459,409.0,275.0,3.199000120162964,377.0,276.0,2.489000082015991,410.0,356.0,3.134000062942505,378.0,363.0,2.7080001831054688,415.0,439.0,1.805000066757202,370.0,448.0,1.701000094413757,412.0,450.0,1.6820000410079956,366.0,456.0,1.6690000295639038,444.0,457.0,1.599000096321106,385.0,471.0,1.5360000133514404
414.0,94.0,3.508000135421753,409.0,87.0,3.2320001125335693,409.0,87.0,3.2320001125335693,408.0,87.0,3.199000120162964,407.0,87.0,3.1820001602172847,405.0,87.0,3.1660001277923584,403.0,87.0,3.150000095367432,399.0,92.0,3.2320001125335693,391.0,92.0,3.2660002708435054,412.0,103.0,3.3010001182556152,410.0,103.0,3.337000131607056,401.0,147.0,3.3010001182556152,363.0,138.0,2.5200002193450928,415.0,213.0,3.337000131607056,358.0,205.0,2.4310002326965328,439.0,265.0,3.249000072479248,380.0,271.0,2.489000082015991,449.0,279.0,3.150000095367432,385.0,289.0,2.627000093460083,445.0,279.0,3.118000030517578,393.0,286.0,3.134000062942505,440.0,275.0,3.21500015258789,394.0,281.0,3.134000062942505,409.0,275.0,3.355000257492065,376.0,277.0,2.499000072479248,410.0,357.0,3.0410001277923584,378.0,363.0,2.696000099182129,414.0,439.0,1.8000000715255735,370.0,448.0,1.696000099182129,411.0,450.0,1.6690000295639038,366.0,456.0,1.6160000562667847,443.0,457.0,1.6510000228881836,386.0,471.0,1.540000081062317
414.0,95.0,3.2320001125335693,409.0,87.0,3.199000120162964,409.0,87.0,3.199000120162964,408.0,87.0,3.199000120162964,407.0,87.0,3.21500015258789,405.0,87.0,3.21500015258789,403.0,88.0,3.21500015258789,399.0,92.0,3.2840001583099365,391.0,92.0,3.249000072479248,412.0,104.0,3.4110002517700195,410.0,103.0,3.374000072479248,400.0,147.0,3.199000120162964,363.0,137.0,2.510000228881836,414.0,213.0,3.1660001277923584,360.0,205.0,2.440000057220459,439.0,264.0,3.4110002517700195,383.0,271.0,2.450000047683716,449.0,279.0,3.374000072479248,387.0,288.0,2.7560000419616695,445.0,279.0,3.355000257492065,396.0,285.0,3.2840001583099365,440.0,274.0,3.374000072479248,398.0,280.0,3.199000120162964,408.0,276.0,3.1660001277923584,377.0,277.0,2.510000228881836,410.0,358.0,3.374000072479248,378.0,365.0,2.7080001831054688,414.0,439.0,1.7690000534057615,370.0,449.0,1.6910001039505005,411.0,450.0,1.687000036239624,367.0,456.0,1.6460000276565552,444.0,457.0,1.6380001306533811,401.0,471.0,1.5430001020431519
414.0,95.0,3.54800009727478,409.0,88.0,3.2840001583099365,408.0,88.0,3.2660002708435054,408.0,88.0,3.2660002708435054,407.0,88.0,3.249000072479248,405.0,88.0,3.21500015258789,403.0,88.0,3.199000120162964,398.0,93.0,3.392000198364258,391.0,92.0,3.5890002250671382,412.0,104.0,3.5280001163482666,410.0,104.0,3.508000135421753,398.0,146.0,3.134000062942505,364.0,137.0,2.5200002193450928,412.0,212.0,3.3010001182556152,364.0,206.0,2.4600000381469727,439.0,263.0,3.355000257492065,390.0,271.0,2.6840000152587886,447.0,278.0,3.337000131607056,393.0,287.0,3.1660001277923584,443.0,278.0,3.337000131607056,401.0,285.0,3.319000244140625,439.0,273.0,3.2320001125335693,402.0,280.0,3.355000257492065,406.0,275.0,3.249000072479248,376.0,277.0,2.440000057220459,410.0,357.0,3.087000131607056,377.0,366.0,2.696000099182129,414.0,439.0,1.7690000534057615,371.0,449.0,1.6910001039505005,410.0,450.0,1.6820000410079956,368.0,457.0,1.5830000638961792,445.0,457.0,1.6200001239776611,395.0,471.0,1.5470000505447388
414.0,95.0,3.4110002517700195,409.0,88.0,3.430000066757202,408.0,88.0,3.449000120162964,407.0,88.0,3.449000120162964,407.0,88.0,3.449000120162964,405.0,88.0,3.468000173568725,403.0,88.0,3.4880001544952393,398.0,93.0,3.5280001163482666,391.0,93.0,3.468000173568725,411.0,104.0,3.337000131607056,409.0,104.0,3.355000257492065,396.0,146.0,3.2320001125335693,365.0,138.0,2.5200002193450928,409.0,211.0,3.337000131607056,367.0,209.0,2.450000047683716,436.0,262.0,3.3010001182556152,401.0,273.0,3.199000120162964,440.0,277.0,3.337000131607056,406.0,287.0,3.2660002708435054,438.0,275.0,3.355000257492065,413.0,284.0,3.1020002365112305,436.0,271.0,3.355000257492065,413.0,279.0,3.134000062942505,402.0,272.0,3.150000095367432,376.0,275.0,2.3560001850128174,407.0,357.0,3.0410001277923584,378.0,366.0,2.696000099182129,413.0,439.0,1.7790000438690183,372.0,449.0,1.6780000925064087,409.0,450.0,1.7050000429153442,370.0,458.0,1.6250001192092896,446.0,457.0,1.6120001077651975,408.0,470.0,1.6160000562667847
413.0,95.0,3.249000072479248,409.0,88.0,3.337000131607056,408.0,88.0,3.337000131607056,407.0,88.0,3.337000131607056,407.0,88.0,3.337000131607056,405.0,88.0,3.337000131607056,403.0,88.0,3.3010001182556152,398.0,93.0,3.2660002708435054,391.0,93.0,3.3010001182556152,411.0,104.0,3.2320001125335693,409.0,104.0,3.21500015258789,396.0,145.0,3.249000072479248,367.0,139.0,2.5510001182556152,405.0,210.0,3.319000244140625,370.0,209.0,2.450000047683716,432.0,258.0,3.118000030517578,408.0,272.0,3.118000030517578,438.0,276.0,3.4110002517700195,413.0,285.0,3.21500015258789,437.0,270.0,3.337000131607056,420.0,282.0,3.2660002708435054,434.0,267.0,3.199000120162964,419.0,278.0,3.3010001182556152,399.0,269.0,2.7930002212524414,376.0,273.0,2.261000156402588,409.0,353.0,3.071000099182129,378.0,363.0,2.7080001831054688,410.0,438.0,1.749000072479248,374.0,448.0,1.6820000410079956,406.0,450.0,1.687000036239624,371.0,458.0,1.6330001354217527,444.0,455.0,1.6380001306533811,407.0,467.0,1.5630000829696655
413.0,95.0,3.468000173568725,409.0,88.0,3.249000072479248,408.0,88.0,3.249000072479248,407.0,88.0,3.249000072479248,407.0,88.0,3.249000072479248,405.0,88.0,3.2660002708435054,403.0,88.0,3.3010001182556152,398.0,93.0,3.5280001163482666,391.0,93.0,3.4880001544952393,411.0,104.0,3.392000198364258,409.0,104.0,3.374000072479248,395.0,145.0,3.374000072479248,368.0,139.0,2.5510001182556152,404.0,210.0,3.0560002326965328,373.0,207.0,2.5300002098083496,431.0,257.0,3.199000120162964,414.0,271.0,3.2840001583099365,439.0,273.0,3.337000131607056,419.0,282.0,3.2840001583099365,438.0,268.0,3.249000072479248,426.0,278.0,3.2660002708435054,434.0,265.0,3.2660002708435054,425.0,274.0,3.2660002708435054,399.0,269.0,2.8320000171661377,377.0,273.0,2.330000162124634,410.0,353.0,3.249000072479248,379.0,362.0,2.696000099182129,408.0,438.0,1.7840000391006468,376.0,446.0,1.715000033378601,401.0,451.0,1.6690000295639038,371.0,458.0,1.6380001306533811,443.0,453.0,1.65500009059906,411.0,467.0,1.5870001316070557
413.0,95.0,3.355000257492065,408.0,88.0,3.4110002517700195,407.0,88.0,3.392000198364258,407.0,88.0,3.392000198364258,407.0,88.0,3.392000198364258,405.0,88.0,3.374000072479248,403.0,88.0,3.355000257492065,397.0,93.0,3.2840001583099365,391.0,93.0,3.2320001125335693,411.0,104.0,3.374000072479248,409.0,104.0,3.319000244140625,393.0,144.0,3.468000173568725,370.0,139.0,2.5200002193450928,398.0,209.0,3.1820001602172847,377.0,204.0,2.510000228881836,428.0,257.0,3.337000131607056,420.0,263.0,3.337000131607056,437.0,272.0,3.2840001583099365,427.0,275.0,3.355000257492065,439.0,268.0,3.21500015258789,433.0,271.0,3.319000244140625,435.0,265.0,3.249000072479248,431.0,267.0,3.319000244140625,398.0,269.0,2.594000101089477,380.0,272.0,2.365000009536743,403.0,352.0,3.087000131607056,379.0,362.0,2.696000099182129,408.0,438.0,1.7690000534057615,376.0,447.0,1.701000094413757,400.0,451.0,1.6780000925064087,372.0,459.0,1.5910000801086424,439.0,453.0,1.6250001192092896,411.0,467.0,1.571000099182129
413.0,95.0,3.3010001182556152,408.0,88.0,3.449000120162964,407.0,88.0,3.430000066757202,406.0,88.0,3.4110002517700195,406.0,88.0,3.4110002517700195,405.0,88.0,3.4110002517700195,403.0,89.0,3.4110002517700195,396.0,93.0,3.374000072479248,391.0,93.0,3.355000257492065,411.0,105.0,3.54800009727478,409.0,104.0,3.569000244140625,392.0,144.0,3.392000198364258,371.0,139.0,2.5510001182556152,397.0,209.0,3.118000030517578,379.0,203.0,2.638000011444092,429.0,257.0,3.3010001182556152,424.0,261.0,3.2660002708435054,439.0,271.0,3.355000257492065,432.0,273.0,3.319000244140625,442.0,268.0,3.430000066757202,438.0,269.0,3.374000072479248,438.0,264.0,3.430000066757202,436.0,265.0,3.430000066757202,398.0,269.0,2.469000101089477,381.0,272.0,2.365000009536743,405.0,352.0,3.1660001277923584,379.0,362.0,2.696000099182129,409.0,438.0,1.805000066757202,375.0,448.0,1.6910001039505005,400.0,451.0,1.6910001039505005,372.0,460.0,1.6250001192092896,440.0,452.0,1.65500009059906,409.0,467.0,1.559000015258789
