joint0_x,joint0_y,joint0_z,joint1_x,joint1_y,joint1_z,joint2_x,joint2_y,joint2_z,joint3_x,joint3_y,joint3_z,joint4_x,joint4_y,joint4_z,joint5_x,joint5_y,joint5_z,joint6_x,joint6_y,joint6_z,joint7_x,joint7_y,joint7_z,joint8_x,joint8_y,joint8_z,joint9_x,joint9_y,joint9_z,joint10_x,joint10_y,joint10_z,joint11_x,joint11_y,joint11_z,joint12_x,joint12_y,joint12_z,joint13_x,joint13_y,joint13_z,joint14_x,joint14_y,joint14_z,joint15_x,joint15_y,joint15_z,joint16_x,joint16_y,joint16_z,joint17_x,joint17_y,joint17_z,joint18_x,joint18_y,joint18_z,joint19_x,joint19_y,joint19_z,joint20_x,joint20_y,joint20_z,joint21_x,joint21_y,joint21_z,joint22_x,joint22_y,joint22_z,joint23_x,joint23_y,joint23_z,joint24_x,joint24_y,joint24_z,joint25_x,joint25_y,joint25_z,joint26_x,joint26_y,joint26_z,joint27_x,joint27_y,joint27_z,joint28_x,joint28_y,joint28_z,joint29_x,joint29_y,joint29_z,joint30_x,joint30_y,joint30_z,joint31_x,joint31_y,joint31_z,joint32_x,joint32_y,joint32_z
409.0,90.0,3.392000198364258,407.0,83.0,3.2840001583099365,407.0,83.0,3.2840001583099365,408.0,83.0,3.2840001583099365,403.0,83.0,3.2660002708435054,401.0,83.0,3.2840001583099365,398.0,83.0,3.3010001182556152,403.0,87.0,3.355000257492065,389.0,88.0,3.337000131607056,409.0,99.0,3.3010001182556152,406.0,100.0,3.374000072479248,411.0,144.0,3.319000244140625,372.0,135.0,2.7320001125335693,422.0,209.0,3.374000072479248,368.0,198.0,2.594000101089477,441.0,262.0,3.249000072479248,384.0,259.0,2.5410001277923584,449.0,278.0,3.319000244140625,387.0,278.0,2.594000101089477,446.0,277.0,3.337000131607056,393.0,277.0,2.819000244140625,442.0,273.0,3.355000257492065,395.0,271.0,2.968000173568725,419.0,265.0,3.2660002708435054,393.0,266.0,2.7560000419616695,423.0,354.0,3.1820001602172847,389.0,356.0,2.9260001182556152,415.0,437.0,1.805000066757202,384.0,444.0,1.749000072479248,407.0,448.0,1.715000033378601,377.0,455.0,1.6380001306533811,444.0,455.0,1.599000096321106,403.0,466.0,1.5670000314712524
409.0,90.0,3.3010001182556152,407.0,82.0,3.4110002517700195,407.0,82.0,3.4110002517700195,407.0,82.0,3.4110002517700195,403.0,82.0,3.430000066757202,401.0,82.0,3.449000120162964,398.0,82.0,3.449000120162964,402.0,87.0,3.4110002517700195,389.0,87.0,3.449000120162964,409.0,99.0,3.355000257492065,406.0,99.0,3.337000131607056,411.0,144.0,3.319000244140625,372.0,134.0,2.720000028610229,422.0,209.0,3.3010001182556152,368.0,198.0,2.6050000190734863,441.0,263.0,3.2660002708435054,384.0,259.0,2.562000036239624,449.0,278.0,3.3010001182556152,387.0,278.0,2.627000093460083,446.0,277.0,3.249000072479248,393.0,277.0,2.845000028610229,442.0,273.0,3.199000120162964,395.0,271.0,2.9820001125335693,419.0,265.0,3.249000072479248,392.0,266.0,2.7440001964569087,423.0,355.0,3.2320001125335693,387.0,356.0,2.858000040054321,415.0,437.0,1.8000000715255735,384.0,444.0,1.7290000915527344,407.0,449.0,1.6910001039505005,377.0,455.0,1.6600000858306885,444.0,455.0,1.6120001077651975,403.0,466.0,1.555000066757202
409.0,91.0,3.21500015258789,407.0,83.0,3.337000131607056,407.0,83.0,3.337000131607056,407.0,83.0,3.337000131607056,403.0,83.0,3.374000072479248,401.0,83.0,3.4110002517700195,398.0,83.0,3.430000066757202,401.0,87.0,3.374000072479248,388.0,88.0,3.2840001583099365,409.0,99.0,3.1820001602172847,406.0,100.0,3.199000120162964,408.0,144.0,3.1820001602172847,372.0,134.0,2.7320001125335693,416.0,208.0,3.3010001182556152,370.0,203.0,2.627000093460083,439.0,254.0,3.319000244140625,403.0,261.0,2.9820001125335693,445.0,273.0,3.2660002708435054,409.0,275.0,3.071000099182129,444.0,270.0,3.1660001277923584,418.0,270.0,3.2840001583099365,440.0,264.0,3.21500015258789,418.0,265.0,3.2840001583099365,420.0,268.0,3.355000257492065,392.0,270.0,2.7320001125335693,423.0,358.0,2.9820001125335693,391.0,360.0,2.8710000514984126,415.0,438.0,1.7890000343322752,384.0,444.0,1.7290000915527344,406.0,457.0,1.6330001354217527,378.0,455.0,1.6380001306533811,445.0,455.0,1.6040000915527344,403.0,466.0,1.5470000505447388
409.0,90.0,3.337000131607056,406.0,83.0,3.430000066757202,407.0,83.0,3.430000066757202,407.0,83.0,3.430000066757202,403.0,83.0,3.449000120162964,401.0,83.0,3.468000173568725,398.0,83.0,3.508000135421753,401.0,87.0,3.319000244140625,388.0,88.0,3.2840001583099365,409.0,99.0,3.355000257492065,406.0,100.0,3.374000072479248,408.0,144.0,3.21500015258789,372.0,134.0,2.720000028610229,415.0,206.0,3.430000066757202,371.0,203.0,2.627000093460083,439.0,251.0,3.249000072479248,408.0,259.0,3.2660002708435054,444.0,270.0,3.337000131607056,414.0,274.0,3.2320001125335693,443.0,266.0,3.249000072479248,423.0,268.0,3.3010001182556152,440.0,260.0,3.2660002708435054,422.0,263.0,3.249000072479248,420.0,267.0,3.249000072479248,393.0,270.0,2.8060002326965328,424.0,357.0,3.199000120162964,391.0,360.0,2.845000028610229,415.0,438.0,1.7690000534057615,385.0,444.0,1.7290000915527344,406.0,457.0,1.65500009059906,378.0,455.0,1.6510000228881836,446.0,455.0,1.6730000972747803,404.0,466.0,1.5630000829696655
409.0,90.0,3.249000072479248,406.0,83.0,3.468000173568725,407.0,83.0,3.468000173568725,407.0,83.0,3.468000173568725,403.0,83.0,3.449000120162964,401.0,83.0,3.430000066757202,398.0,83.0,3.430000066757202,401.0,87.0,3.468000173568725,388.0,88.0,3.337000131607056,409.0,99.0,3.134000062942505,406.0,100.0,3.319000244140625,407.0,143.0,3.468000173568725,372.0,134.0,2.7320001125335693,415.0,205.0,3.4110002517700195,371.0,204.0,2.5830001831054688,437.0,248.0,3.150000095367432,416.0,258.0,3.1820001602172847,443.0,268.0,3.1820001602172847,425.0,272.0,3.2840001583099365,443.0,263.0,3.21500015258789,431.0,267.0,3.3010001182556152,440.0,256.0,3.21500015258789,429.0,262.0,3.3010001182556152,420.0,268.0,3.319000244140625,393.0,270.0,2.7930002212524414,424.0,357.0,3.1020002365112305,391.0,360.0,2.8710000514984126,414.0,438.0,1.8270001411437988,385.0,444.0,1.7290000915527344,406.0,455.0,1.6330001354217527,378.0,455.0,1.6290000677108765,446.0,455.0,1.6290000677108765,404.0,465.0,1.555000066757202
409.0,90.0,3.21500015258789,407.0,82.0,3.134000062942505,407.0,82.0,3.134000062942505,407.0,82.0,3.134000062942505,403.0,83.0,3.2320001125335693,401.0,83.0,3.3010001182556152,398.0,83.0,3.430000066757202,401.0,87.0,3.3010001182556152,388.0,88.0,3.392000198364258,409.0,99.0,3.2320001125335693,406.0,99.0,3.2840001583099365,406.0,143.0,3.2660002708435054,372.0,134.0,2.7080001831054688,414.0,204.0,3.3010001182556152,372.0,204.0,2.616000175476074,436.0,247.0,3.337000131607056,418.0,257.0,3.2660002708435054,443.0,266.0,3.2840001583099365,427.0,271.0,3.3010001182556152,444.0,261.0,3.2660002708435054,433.0,266.0,3.1660001277923584,441.0,254.0,3.2660002708435054,431.0,261.0,3.150000095367432,419.0,268.0,3.21500015258789,393.0,270.0,2.781000137329101,424.0,357.0,3.1660001277923584,391.0,361.0,2.819000244140625,414.0,438.0,1.795000076293945,385.0,444.0,1.715000033378601,406.0,451.0,1.6690000295639038,378.0,455.0,1.6460000276565552,447.0,454.0,1.6600000858306885,404.0,466.0,1.5750000476837158
409.0,90.0,3.449000120162964,407.0,82.0,3.5890002250671382,407.0,82.0,3.5890002250671382,407.0,82.0,3.5890002250671382,403.0,83.0,3.632000207901001,401.0,83.0,3.6530001163482666,398.0,83.0,3.69700026512146,401.0,87.0,3.54800009727478,389.0,88.0,3.69700026512146,409.0,98.0,3.392000198364258,406.0,99.0,3.430000066757202,406.0,142.0,3.4110002517700195,372.0,134.0,2.720000028610229,412.0,204.0,3.374000072479248,372.0,205.0,2.616000175476074,435.0,247.0,3.249000072479248,419.0,256.0,3.2840001583099365,442.0,266.0,3.2660002708435054,428.0,270.0,3.337000131607056,444.0,261.0,3.199000120162964,434.0,264.0,3.3010001182556152,441.0,254.0,3.1020002365112305,432.0,259.0,3.2660002708435054,419.0,268.0,3.249000072479248,393.0,271.0,2.7080001831054688,424.0,357.0,3.319000244140625,391.0,361.0,2.8710000514984126,414.0,437.0,1.821000099182129,385.0,444.0,1.7340000867843628,405.0,451.0,1.6910001039505005,378.0,455.0,1.6380001306533811,447.0,454.0,1.6820000410079956,404.0,466.0,1.5630000829696655
410.0,90.0,3.337000131607056,407.0,82.0,3.2840001583099365,407.0,82.0,3.2840001583099365,407.0,82.0,3.2840001583099365,404.0,83.0,3.319000244140625,402.0,83.0,3.374000072479248,399.0,83.0,3.449000120162964,401.0,87.0,3.2840001583099365,389.0,88.0,3.337000131607056,409.0,99.0,3.249000072479248,406.0,99.0,3.2840001583099365,405.0,142.0,3.4110002517700195,373.0,134.0,2.7440001964569087,409.0,204.0,3.355000257492065,372.0,205.0,2.594000101089477,435.0,247.0,3.319000244140625,420.0,253.0,3.2660002708435054,442.0,266.0,3.21500015258789,430.0,266.0,3.3010001182556152,444.0,260.0,3.319000244140625,435.0,259.0,3.337000131607056,441.0,252.0,3.355000257492065,433.0,255.0,3.3010001182556152,419.0,269.0,3.374000072479248,393.0,271.0,2.7930002212524414,424.0,358.0,3.1820001602172847,391.0,361.0,2.845000028610229,414.0,437.0,1.8320001363754272,385.0,444.0,1.7290000915527344,405.0,450.0,1.696000099182129,379.0,455.0,1.6160000562667847,447.0,454.0,1.6780000925064087,404.0,466.0,1.5670000314712524
410.0,90.0,3.21500015258789,407.0,82.0,3.2840001583099365,407.0,82.0,3.2840001583099365,407.0,82.0,3.2840001583099365,404.0,83.0,3.2660002708435054,402.0,83.0,3.2660002708435054,399.0,83.0,3.2840001583099365,401.0,87.0,3.249000072479248,389.0,88.0,3.392000198364258,409.0,99.0,3.2660002708435054,406.0,99.0,3.2660002708435054,405.0,142.0,3.3010001182556152,373.0,134.0,2.7320001125335693,398.0,212.0,3.2320001125335693,373.0,204.0,2.6050000190734863,434.0,246.0,3.2660002708435054,422.0,245.0,3.249000072479248,443.0,262.0,3.118000030517578,433.0,254.0,3.1820001602172847,445.0,254.0,3.319000244140625,437.0,247.0,3.319000244140625,442.0,248.0,3.319000244140625,435.0,244.0,3.2320001125335693,419.0,268.0,3.199000120162964,393.0,270.0,2.7080001831054688,423.0,357.0,3.0560002326965328,392.0,361.0,2.8320000171661377,414.0,437.0,1.7840000391006468,384.0,444.0,1.7100000381469727,405.0,450.0,1.687000036239624,378.0,455.0,1.65500009059906,447.0,454.0,1.6460000276565552,404.0,466.0,1.559000015258789
410.0,90.0,3.2660002708435054,407.0,82.0,3.4880001544952393,407.0,82.0,3.4880001544952393,407.0,82.0,3.4880001544952393,404.0,83.0,3.449000120162964,402.0,83.0,3.430000066757202,399.0,83.0,3.392000198364258,401.0,87.0,3.374000072479248,389.0,88.0,3.355000257492065,409.0,98.0,3.449000120162964,406.0,99.0,3.4110002517700195,405.0,142.0,3.355000257492065,373.0,134.0,2.7320001125335693,398.0,212.0,3.150000095367432,373.0,204.0,2.6840000152587886,435.0,246.0,3.3010001182556152,424.0,241.0,3.392000198364258,445.0,262.0,3.2840001583099365,434.0,250.0,3.2840001583099365,446.0,255.0,3.319000244140625,439.0,243.0,3.2840001583099365,443.0,249.0,3.337000131607056,437.0,240.0,3.3010001182556152,419.0,266.0,3.249000072479248,393.0,268.0,2.720000028610229,423.0,356.0,3.0560002326965328,392.0,359.0,2.7930002212524414,414.0,438.0,1.805000066757202,384.0,444.0,1.7590000629425049,405.0,450.0,1.6640000343322752,377.0,455.0,1.6640000343322752,447.0,454.0,1.6460000276565552,404.0,466.0,1.5510001182556152
